"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"20000","Kansas","4","SA4","45","...","  Equals: Net earnings by place of residence",800098,710334,588058,382462,372482,436796,565382,580624,657905,577503,564863,618833,823862,1341818,1714702,1867769,1773941,1732045,2073699,2149033,2113243,2340590,2665391,3092967,2951935,3096175,3064006,3208969,3362348,3643949,3631252,3754845,3909491,4072906,4151461,4376529,4660450,5036251,5238990,5696846,6280254,6703824,7223154,8114191,9232036,9734868,10398111,11307368,12295130,13585538,15625451,16467741,18080902,18899506,19611151,21740734,22785541,24087918,25583792,26851623,28256512,30074249,30854181,33650719,35274372,36870265,38118550,40902150,43479380,46659957,49310235,51950338,54351735,54731668,57087860,60113609,62994673,66522124,69993090,74804386,71747776,73847879,79837121,82249132,84479104,85029490,86551872
"20000","Kansas","4","SA4","46","...","  Plus: Dividends, interest, and rent 7/",158328,132867,115286,94915,77612,83073,89009,101317,112256,104351,104437,111417,128724,148921,169189,180151,188908,210184,226884,307234,312780,357430,382075,467583,459854,509306,531878,567548,598573,693705,729793,768423,796138,825606,847413,894323,951408,976199,989623,1051127,1233757,1389456,1517741,1667512,1877935,2204742,2503205,2654555,2949232,3319508,3753645,4622742,5762426,6836580,7153951,7815575,8368017,8560325,8623810,9148453,9591132,10014890,10393018,10646391,10986887,11595233,12283397,13056182,13955522,15069389,14755729,15825534,15592964,15093297,14994186,15342135,16242549,19272879,21463308,23588572,20393347,19150087,22228237,24566839,24216617,25057329,26030273
"20000","Kansas","4","SA4","47","...","  Plus: Personal current transfer receipts",23846,22736,37898,25112,20232,17381,19737,40451,22384,23694,27611,29339,30314,30773,29300,35387,64145,117227,113524,100301,105743,142727,119533,128038,139793,154591,175651,190781,226098,257995,279991,302063,334503,345010,365883,378804,412768,443698,531740,616257,688973,803260,915885,984567,1151429,1323781,1613327,1783479,1929490,2104404,2320870,2761073,3180916,3569006,3804406,3922048,4135547,4339836,4462036,4681762,5141523,5581902,6063751,6722900,7121665,7356700,7752389,8014460,8409892,8544227,8902161,9650835,10549298,11203835,11709430,12040554,12682434,13635775,14667271,16557390,18019784,19173099,19630001,19373733,19618796,20277276,21008503
"20000","Kansas","4","SA4","50","...","  Wages and salaries",500398,465956,401078,319495,293471,331544,352693,384291,411727,390304,385354,402345,499634,775204,1076714,1185749,1117863,974247,1066575,1227778,1294588,1379069,1702158,1931109,2057850,2075654,2150795,2261227,2354019,2380553,2488919,2546491,2662028,2805998,2876504,3049281,3186199,3490736,3712049,4073039,4412520,4665757,4976666,5441084,6123046,6834635,7514614,8426122,9321808,10575546,12027611,13283868,14584643,15152276,15746201,17136830,17952082,18861386,19802726,21035604,22126057,23494096,24501979,26170654,27209319,28754189,30336720,32161729,34582641,37317819,39438463,41766878,43269734,43922702,44528950,46698084,48529288,52067815,55404970,57582460,55603680,56102260,58121170,60590986,61785819,64464773,66428945
"20000","Kansas","4","SA4","60","...","  Supplements to wages and salaries",8757,8790,8280,7508,7303,7900,8801,10017,18644,19987,19824,20425,30400,49695,67330,71600,80157,90601,75072,77707,91703,97718,124196,150856,171510,181401,194337,209274,231545,234999,250615,262877,283702,302671,319682,345628,362803,411029,448505,512128,575253,622186,699966,804552,915837,1052267,1250853,1419636,1643237,1880021,2158382,2404329,2708095,2902832,3129500,3413595,3649570,3932406,4116295,4422522,4778841,5224460,5639498,6317515,6698926,6938043,7115776,7253191,7684104,8165675,8610205,9108885,9532152,9812865,10372872,11136116,11654023,11786499,12758122,13764978,13119349,13974884,14500204,14360388,15323746,15192039,15220968
"20000","Kansas","4","SA4","61","...","    Employer contributions for employee pension and insurance funds 8/",8633,8682,8204,7387,7243,7841,8728,9988,10127,9773,10370,11693,20475,33680,44821,47023,47169,46637,43621,52988,64217,72612,93108,114673,133104,137142,145088,157061,174016,174111,180454,184522,202815,212472,218394,241023,253683,267452,289256,333691,371360,407543,458892,520858,550324,623393,781168,867418,1019750,1149130,1301651,1487104,1640777,1778206,1935017,2047105,2240120,2454116,2597103,2762234,3053581,3310652,3624374,4154978,4430405,4519378,4628929,4656099,4915910,5222894,5543459,5885452,6199441,6424276,6882001,7439072,7811470,7734366,8610122,9427361,8899165,9539549,9896061,9580847,10431907,10167629,10121740
"20000","Kansas","4","SA4","62","...","    Employer contributions for government social insurance",124,108,76,121,60,59,73,29,8517,10214,9454,8732,9925,16015,22509,24577,32988,43964,31451,24719,27486,25106,31088,36183,38406,44259,49249,52213,57529,60888,70161,78355,80887,90199,101288,104605,109120,143577,159249,178437,203893,214643,241074,283694,365513,428874,469685,552218,623487,730891,856731,917225,1067318,1124626,1194483,1366490,1409450,1478290,1519192,1660288,1725260,1913808,2015124,2162537,2268521,2418665,2486847,2597092,2768194,2942781,3066746,3223433,3332711,3388589,3490871,3697044,3842553,4052133,4148000,4337617,4220184,4435335,4604143,4779541,4891839,5024410,5099228
"20000","Kansas","4","SA4","70","...","  Proprietors' income 9/",291749,236360,179403,56175,72292,97949,204460,186876,239844,180826,172709,208733,308546,541026,609423,655752,629080,725989,979307,841303,721651,852200,823823,990423,691602,812901,685766,696463,734003,999871,867838,930826,962347,952874,946527,958623,1073659,1132838,1092831,1133256,1265967,1411929,1599020,1982266,2454172,2215232,2068455,2018949,1950604,1903575,2407688,1815054,2100304,2260942,2281505,2956987,3062835,3335153,3752576,3791795,3884923,4273423,3883827,4516220,4839902,5006843,4597037,5664562,5862179,6176491,6582094,6604413,7309373,6976159,8333821,8752072,9560182,9912191,9276812,11203004,10218528,11210409,14363478,14282746,16006608,14507916,14103598
"20000","Kansas","4","SA4","71","...","    Farm proprietors' income",164991,128231,100892,9968,31953,35575,130195,96848,143539,89772,80106,104914,171430,340711,368815,416865,378000,442365,700811,517586,391058,497470,411885,550122,248100,363990,201889,197405,225996,487511,325869,397488,403789,370465,348542,307733,399522,412351,342737,342162,402456,539191,634455,891095,1294288,953267,694127,452331,349516,125079,531689,-78380,169062,383721,195657,559372,614923,752600,981674,937219,623474,1155752,828392,1206000,1128539,1179652,536051,1230217,1114719,966637,1085436,668539,779473,150137,1309803,1190232,1575919,770704,1095000,1756207,1557257,2046492,3398205,2582318,4688347,2468832,1626611
"20000","Kansas","4","SA4","72","...","    Nonfarm proprietors' income",126758,108129,78511,46207,40339,62374,74265,90028,96305,91054,92603,103819,137116,200315,240608,238887,251080,283624,278496,323717,330593,354730,411938,440301,443502,448911,483877,499058,508007,512360,541969,533338,558558,582409,597985,650890,674137,720487,750094,791094,863511,872738,964565,1091171,1159884,1261965,1374328,1566618,1601088,1778496,1875999,1893434,1931242,1877221,2085848,2397615,2447912,2582553,2770902,2854576,3261449,3117671,3055435,3310220,3711363,3827191,4060986,4434345,4747460,5209854,5496658,5935874,6529900,6826022,7024018,7561840,7984263,9141487,8181812,9446797,8661271,9163917,10965273,11700428,11318261,12039084,12476987
"20000","Kansas","4","SA4","7010","...","Total employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1029008,1017405,1022401,1047978,1090098,1122386,1132564,1168805,1207714,1251626,1296018,1309091,1321825,1306229,1322987,1364715,1367826,1368245,1420601,1431826,1453867,1473893,1489215,1501541,1524596,1551442,1600063,1632161,1676805,1723281,1740268,1759453,1767423,1751506,1739176,1749709,1763469,1795997,1846156,1860833,1818168,1801731,1819440,1839921,1867040,1896765,"(NA)"
"20000","Kansas","4","SA4","7020","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",799431,789068,791220,805582,847718,879760,890669,922845,955123,996504,1038756,1045186,1050432,1024065,1023690,1059059,1061930,1070579,1095779,1126132,1153813,1175555,1181544,1203595,1221288,1251189,1281069,1310915,1349966,1391932,1409660,1421827,1429672,1416551,1398251,1405649,1410921,1434823,1468128,1477312,1428186,1408765,1418264,1433367,1447192,1471776,"(NA)"
"20000","Kansas","4","SA4","7040","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",229577,228337,231181,242396,242380,242626,241895,245960,252591,255122,257262,263905,271393,282164,299297,305656,305896,297666,324822,305694,300054,298338,307671,297946,303308,300253,318994,321246,326839,331349,330608,337626,337751,334955,340925,344060,352548,361174,378028,383521,389982,392966,401176,406554,419848,424989,"(NA)"
"Note: See the included footnote file."
"SA4: Personal Income and Employment by Major Component"
"Last updated: March 24, 2016-- new estimates for 2015. In 2015 details may not add to totals because of rounding."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
