"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"24000","Maryland","2","SA4","45","...","  Equals: Net earnings by place of residence",897190,823555,736182,577219,552927,639360,696247,797470,882171,831840,914629,1021201,1395555,1989794,2426062,2557473,2476892,2509564,2592686,2928320,2949690,3257787,3848179,4283317,4540736,4504501,4875511,5314070,5598602,5600804,5902175,6185895,6556053,7073573,7559929,8250132,8980779,9969682,10777592,11956466,13858963,15272396,16656714,18232343,19943804,21497590,22954951,25046052,27116862,30037835,32814436,35700099,38762961,40865251,44006251,48802809,53229491,57637925,62897582,69353874,74123931,78277962,80234591,84114457,87204915,91018218,94195228,98148813,103730564,112856720,120901718,131858809,139611369,145620349,152168716,163005525,171191626,180491113,186181434,190611446,191990017,197000912,206666624,211702459,210864587,217506327,226911434
"24000","Maryland","2","SA4","46","...","  Plus: Dividends, interest, and rent 7/",343856,339323,302877,275072,228169,240447,240359,253610,273645,267880,258704,271391,284561,300446,314567,325512,333991,353699,392393,472515,501877,570560,637811,668577,736505,769631,806518,901972,992359,1059927,1133039,1214255,1292747,1415145,1545798,1696322,1862931,1995110,2163406,2276878,2466662,2811545,3144227,3413605,3811408,4325361,4670408,5011561,5523800,6274376,6986762,8303422,9993619,11847293,12470750,14165366,15385438,16550417,17431711,19108289,21320401,22532764,23354836,23935939,25203925,26560672,28390662,29830941,31951653,33706530,34722251,37611158,38380976,38261548,39278593,42805790,45017867,50755644,54220805,56270578,51307378,51399505,55675254,60180483,58959822,61472923,63737462
"24000","Maryland","2","SA4","47","...","  Plus: Personal current transfer receipts",15372,15896,31518,22954,22327,28247,28178,42163,26689,36631,33770,35953,36398,36942,36670,46706,84331,150377,141479,110469,133781,177284,135486,140793,148074,182652,196618,207149,246658,310809,326631,340497,391491,415972,435524,459889,503744,556611,691169,826163,944439,1126324,1373129,1573804,1816363,2104960,2647088,2855391,3042124,3354202,3805371,4535336,5195311,5782564,6303434,6643549,7022546,7494069,7779663,8304431,9045495,9909590,11161838,12514144,13056004,13642015,14301999,15295620,15609636,16287740,17262254,18245956,19898942,21346943,22926565,24007000,25945159,27074068,29311453,33423795,35997081,39170901,40370385,40841383,42229172,44798785,46525181
"24000","Maryland","2","SA4","50","...","  Wages and salaries",721791,684904,607769,497860,471526,533265,573392,651698,727068,686920,758826,843176,1139584,1641940,2039018,2148331,2069149,2001607,2120486,2168443,2161779,2385580,2832166,3145559,3355285,3328786,3610764,3947052,4147729,4150453,4377743,4600134,4843867,5222036,5583585,6057006,6592876,7400688,7871942,8756652,9784500,10671181,11497549,12596572,13987002,15278854,16044903,17498686,18916059,21081495,23212875,25403113,27901916,29282985,31684650,35087860,38360504,41700857,45872882,50342066,53867340,57163330,58023493,59907295,62036658,65140754,68006196,71333678,76414142,81897458,87495848,94526490,99865656,103680831,108081808,115076553,121419853,128342603,134295949,137404419,136308201,139342923,144427836,148882952,150064386,155116964,161333955
"24000","Maryland","2","SA4","60","...","  Supplements to wages and salaries",23417,24253,22968,20445,17932,19195,21578,23346,38540,41631,48045,52739,87819,134752,137634,146830,166933,244511,196689,172348,182921,205478,265982,313763,325701,338471,369691,407953,459716,459590,511233,558432,609088,666501,722173,782955,815933,960870,1026899,1128057,1335718,1504008,1772008,2011952,2254418,2505326,2799398,3110107,3484779,3907699,4405205,4906753,5542095,5975336,6637865,7352416,8120656,8871847,9378767,10300867,11292060,12143835,12568172,13633112,14165704,14769432,15058303,15341997,16330653,17451567,18811008,20278183,21394310,22802968,24481793,26868218,28738227,29793742,30963751,32106622,33403061,34893397,36883355,36864249,37549178,39051399,40481030
"24000","Maryland","2","SA4","61","...","    Employer contributions for employee pension and insurance funds 8/",23311,24161,22902,20338,17878,19141,21510,23319,24826,25607,28070,31167,57784,92113,85663,98124,102591,126325,116233,117422,126248,159370,210774,254265,264408,268111,286395,315572,354696,355208,369984,387551,420838,449670,492643,547804,586534,677563,726038,803460,950557,1084322,1297156,1454819,1547322,1706311,1951067,2143705,2424678,2685961,3008541,3389871,3771717,4097433,4508302,4867343,5389466,5871147,6127650,6634128,7396539,7925338,8233962,9108228,9481594,9831972,9978796,10113396,10780281,11589690,12629064,13653585,14266476,15364050,16682294,18330387,19824480,20323630,21169299,21963089,23297400,24079515,25509031,25120036,25977326,27386888,28497148
"24000","Maryland","2","SA4","62","...","    Employer contributions for government social insurance",106,92,66,107,54,54,68,27,13714,16024,19975,21572,30035,42639,51971,48706,64342,118186,80456,54926,56673,46108,55208,59498,61293,70360,83296,92381,105020,104382,141249,170881,188250,216831,229530,235151,229399,283307,300861,324597,385161,419686,474852,557133,707096,799015,848331,966402,1060101,1221738,1396664,1516882,1770378,1877903,2129563,2485073,2731190,3000700,3251117,3666739,3895521,4218497,4334210,4524884,4684110,4937460,5079507,5228601,5550372,5861877,6181944,6624598,7127834,7438918,7799499,8537831,8913747,9470112,9794452,10143533,10105661,10813882,11374324,11744213,11571852,11664511,11983883
"24000","Maryland","2","SA4","70","...","  Proprietors' income 9/",153713,116114,106997,60388,64729,88280,102612,123885,139102,126053,135074,154788,208938,274101,330942,349665,347487,414221,385884,438374,423348,450351,507146,530268,550121,542737,575755,614739,626574,672043,693636,689428,726125,762286,770980,855127,906204,948393,1015692,1098314,1168938,1199028,1280775,1404250,1578548,1565761,1677699,1895644,1998846,2217985,2345667,2308732,2415660,2434496,2620243,3232396,3626657,3886270,4335533,5240016,5228446,5271420,5674306,6188694,6742996,7003912,7427136,7753371,7993046,9831067,10582149,11669323,12981395,14445228,15444737,17133488,17588593,19407740,18362522,19996878,19881364,20647401,22006335,23521313,23511474,24656992,25947466
"24000","Maryland","2","SA4","71","...","    Farm proprietors' income",37930,16973,30747,10875,17347,23019,27205,28955,35132,25913,26081,26674,37066,51300,58930,69478,64001,95593,82573,88458,70148,62293,79827,77737,78601,62832,44563,58310,33184,72541,53125,59070,56646,49565,31134,50179,59668,44095,61636,56217,99833,87429,60485,95763,167376,114066,150160,107830,57313,113747,83583,-21471,51997,61309,10810,186891,198936,214315,226846,283444,278710,254817,209814,245794,215076,205525,99921,277861,156454,200833,234835,280584,275172,49271,155727,286477,263942,165949,128066,294322,187423,162878,316318,403256,618421,421066,421185
"24000","Maryland","2","SA4","72","...","    Nonfarm proprietors' income",115783,99141,76250,49513,47382,65261,75407,94930,103970,100140,108993,128114,171872,222801,272012,280187,283486,318628,303311,349916,353200,388058,427319,452531,471520,479905,531192,556429,593390,599502,640511,630358,669479,712721,739846,804948,846536,904298,954056,1042097,1069105,1111599,1220290,1308487,1411172,1451695,1527539,1787814,1941533,2104238,2262084,2330203,2363663,2373187,2609433,3045505,3427721,3671955,4108687,4956572,4949736,5016603,5464492,5942900,6527920,6798387,7327215,7475510,7836592,9630234,10347314,11388739,12706223,14395957,15289010,16847011,17324651,19241791,18234456,19702556,19693941,20484523,21690017,23118057,22893053,24235926,25526281
"24000","Maryland","2","SA4","7010","...","Total employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1679355,1702298,1728598,1781187,1846490,1867792,1845601,1865565,1918925,2003857,2059469,2070441,2095422,2083585,2151035,2242630,2342002,2427570,2553099,2647475,2703904,2737249,2662392,2635653,2658555,2705548,2765393,2806074,2870391,2932649,3002831,3087534,3112501,3149967,3187289,3249529,3315948,3380096,3445459,3437196,3368416,3344552,3395354,3436869,3491180,3527847,"(NA)"
"24000","Maryland","2","SA4","7020","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1507824,1526688,1545705,1587652,1644117,1663356,1637175,1653854,1706787,1792138,1843422,1844630,1861065,1833647,1891558,1975031,2050525,2118703,2202991,2275714,2324079,2338426,2256161,2240645,2259518,2295631,2329126,2352888,2414004,2465749,2527328,2581832,2595837,2617631,2622500,2646872,2677583,2713923,2732666,2723040,2645643,2625019,2650584,2685280,2703118,2729502,"(NA)"
"24000","Maryland","2","SA4","7040","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",171531,175610,182893,193535,202373,204436,208426,211711,212138,211719,216047,225811,234357,249938,259477,267599,291477,308867,350108,371761,379825,398823,406231,395008,399037,409917,436267,453186,456387,466900,475503,505702,516664,532336,564789,602657,638365,666173,712793,714156,722773,719533,744770,751589,788062,798345,"(NA)"
"Note: See the included footnote file."
"SA4: Personal Income and Employment by Major Component"
"Last updated: March 24, 2016-- new estimates for 2015. In 2015 details may not add to totals because of rounding."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
