"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"56000","Wyoming","7","SA4","45","...","  Equals: Net earnings by place of residence",130304,115253,90556,70039,70162,81029,100989,110057,126492,118015,122788,126348,171031,214615,257022,264916,269278,298625,335525,374743,389102,412832,492101,482032,477286,458833,490252,530893,557638,556835,587939,618679,640671,658500,672496,694840,710601,724931,774241,834739,916630,1000640,1101939,1256157,1463947,1712836,1930653,2137705,2529611,3053750,3583861,4114468,4576762,4627625,4433538,4595615,4782988,4698673,4436652,4483644,4863679,5251533,5468909,5774433,6143595,6332360,6481953,6715426,7238375,7553621,8079695,8670427,9395428,9806234,10333088,10996391,11944374,13508905,14455761,16118161,14984315,15567748,16939075,17541578,17683726,18588381,18442913
"56000","Wyoming","7","SA4","46","...","  Plus: Dividends, interest, and rent 7/",17537,14177,13380,13010,12513,12698,14155,15155,16557,16247,17929,19182,21668,23647,27123,28551,27790,32207,35061,47806,62238,76923,71686,74839,78921,79794,93159,95046,104933,110072,115155,117502,128940,137873,142060,148416,158002,163645,170708,169430,206507,237584,268827,289334,339291,402793,454265,497169,562774,658780,759267,944148,1182890,1383044,1407275,1531350,1610889,1581942,1565989,1624701,1837988,1997330,2080573,2174905,2213563,2397391,2630102,2785650,2999856,3392988,3644041,3928388,3955788,3931794,4338946,4907770,5804590,7052738,7193574,7473202,5794089,6094317,7288031,8882289,8740670,9397109,9905170
"56000","Wyoming","7","SA4","47","...","  Plus: Personal current transfer receipts",1966,2088,5330,3248,2784,2637,2933,7280,4132,3513,4575,4869,4579,4238,3832,4682,8636,14614,16419,16250,17487,25802,20799,21200,21723,24812,27511,29327,33161,38293,42063,45082,52519,54495,56245,54614,58187,61451,71464,80799,88663,102746,118735,129397,151849,172179,207845,232082,254420,286224,330781,392630,471319,542216,640811,633335,672420,740542,751496,782469,848623,912472,1015286,1122689,1222956,1292931,1379881,1453326,1492306,1533920,1595962,1715731,1852746,1983730,2143356,2267053,2387234,2532937,2690176,3128672,3380781,3646886,3666361,3663457,3781532,3899741,4069143
"56000","Wyoming","7","SA4","50","...","  Wages and salaries",93782,87298,72843,58258,54562,64161,73081,81602,86571,84599,84207,83494,107162,139678,166952,185902,188113,186576,222113,265604,280553,285710,318553,351327,367263,360508,375753,410061,411621,410663,448539,493552,498935,502562,521656,552005,555979,563879,601142,663332,723995,785240,855011,951358,1111600,1331832,1530419,1773869,2087364,2515207,2988276,3527672,4057122,4140105,3834646,3958215,4141817,3962009,3706079,3827031,3941184,4235665,4469091,4651826,4885595,5147930,5297116,5437703,5735106,6040447,6387324,6835198,7330442,7691212,8035468,8574517,9335747,10720071,11884560,12937872,12194732,12371704,12941525,13534796,13733560,14413060,14356383
"56000","Wyoming","7","SA4","60","...","  Supplements to wages and salaries",2366,2409,2272,2008,2009,2195,2343,2427,4615,4919,5116,5151,9303,13512,10586,10464,11247,13557,15089,17529,21620,24016,27023,31137,31382,31825,34305,39416,38772,39126,42058,48496,52301,53605,59452,65189,63253,65818,70287,76774,84052,95009,111215,130341,155094,189909,228277,265890,319556,383631,458937,536864,626327,660420,662231,704166,762673,775763,746916,754518,821012,902522,970367,1055209,1120882,1177337,1182629,1205897,1254592,1305801,1399618,1523853,1675698,1769167,1932105,2074646,2230858,2748729,3050426,3302300,3121162,3255202,3338529,3565213,3807139,3809244,3777801
"56000","Wyoming","7","SA4","61","...","    Employer contributions for employee pension and insurance funds 8/",2350,2395,2262,1992,2001,2187,2333,2423,2616,2510,2735,3010,6791,10427,7471,6960,6609,6189,8223,10920,14427,17970,19742,22698,22983,23067,25162,29966,28167,26488,26539,29360,32971,33655,35742,39900,40139,40077,42808,46431,51107,59176,70205,81567,89340,106414,132533,152121,184949,217304,253716,301653,338750,360047,383482,397741,442318,467880,462421,446337,505304,550586,597179,669246,713523,746431,741724,755420,780804,812214,878217,970215,1091436,1179919,1305364,1402514,1502643,1723332,1899756,2085295,1951912,2050245,2057755,2194534,2429030,2400921,2385024
"56000","Wyoming","7","SA4","62","...","    Employer contributions for government social insurance",16,14,10,16,8,8,10,4,1999,2409,2381,2141,2512,3085,3115,3504,4638,7368,6866,6609,7193,6046,7281,8439,8399,8758,9143,9450,10605,12638,15519,19136,19330,19950,23710,25289,23114,25741,27479,30343,32945,35833,41010,48774,65754,83495,95744,113769,134607,166327,205221,235211,287577,300373,278749,306425,320355,307883,284495,308181,315708,351936,373188,385963,407359,430906,440905,450477,473788,493587,521401,553638,584262,589248,626741,672132,728215,1025397,1150670,1217005,1169250,1204957,1280774,1370679,1378109,1408323,1392777
"56000","Wyoming","7","SA4","70","...","  Proprietors' income 9/",34367,25749,15627,9955,13745,14838,25720,26188,38176,31675,36602,40724,58147,66230,85510,75753,78022,108461,108725,102079,98158,114232,160140,115572,95499,84595,99488,102177,130484,131127,126151,112212,124632,138320,132766,121198,132617,143402,156315,153720,174228,191557,217092,272480,331451,363002,369394,332798,400677,501013,570864,564049,517818,472250,517484,546788,529799,583492,560087,526247,743659,822655,775184,850532,962336,880902,898164,983970,1200301,1205126,1339939,1418105,1581134,1569261,1686682,1787140,1965620,2084344,1786005,2338564,2034574,2367707,2986833,2904747,2866457,3192845,3095090
"56000","Wyoming","7","SA4","71","...","    Farm proprietors' income",20860,14143,6727,3625,8217,6279,15545,13977,25095,18510,21424,24006,37066,41621,54866,42680,43001,65084,65664,50006,43249,57441,101825,53037,31853,19934,28821,29770,54088,54408,43110,27703,34292,44555,41300,18252,24001,28641,41630,32307,38600,46328,54578,91360,110934,63560,18342,-1566,-8691,11324,37951,25695,-8276,-27349,-15912,-36045,-30686,-3677,17139,13422,41858,98350,161610,170685,191407,52476,30986,17365,110311,25028,92762,39953,104300,2387,94853,84128,123785,-7761,-82292,-51173,-97531,-33777,198162,-53281,37999,173945,13376
"56000","Wyoming","7","SA4","72","...","    Nonfarm proprietors' income",13507,11606,8900,6330,5528,8559,10175,12211,13081,13165,15178,16718,21081,24609,30644,33073,35021,43377,43061,52073,54909,56791,58315,62535,63646,64661,70667,72407,76396,76719,83041,84509,90340,93765,91466,102946,108616,114761,114685,121413,135628,145229,162514,181120,220517,299442,351052,334364,409368,489689,532913,538354,526094,499599,533396,582833,560485,587169,542948,512825,701801,724305,613574,679847,770929,828426,867178,966605,1089990,1180098,1247177,1378152,1476834,1566874,1591829,1703012,1841835,2092105,1868297,2389737,2132105,2401484,2788671,2958028,2828458,3018900,3081714
"56000","Wyoming","7","SA4","7010","...","Total employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",157954,159384,164883,172302,182288,193767,202679,214096,230589,249813,266229,278978,289465,286715,274024,275951,276585,263687,258441,263690,265401,270832,277118,279892,284727,297591,300567,303696,306691,309707,313528,322283,328624,333038,335584,343080,353738,368896,386979,397453,385819,382160,387124,393041,396381,402763,"(NA)"
"56000","Wyoming","7","SA4","7020","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",128042,129357,134091,140361,149102,159093,166223,175658,189442,206358,219665,230040,240399,235535,219955,220575,222624,212779,200930,202980,206174,211169,215307,218252,222801,229557,232790,233508,235947,240390,245126,251864,257281,260335,262305,267245,274823,287465,298350,306842,294731,290162,294099,298341,299541,304323,"(NA)"
"56000","Wyoming","7","SA4","7040","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",29912,30027,30792,31941,33186,34674,36456,38438,41147,43455,46564,48938,49066,51180,54069,55376,53961,50908,57511,60710,59227,59663,61811,61640,61926,68034,67777,70188,70744,69317,68402,70419,71343,72703,73279,75835,78915,81431,88629,90611,91088,91998,93025,94700,96840,98440,"(NA)"
"Note: See the included footnote file."
"SA4: Personal Income and Employment by Major Component"
"Last updated: March 24, 2016-- new estimates for 2015. In 2015 details may not add to totals because of rounding."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
