"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"30000","Montana","7","SA4","45","...","  Equals: Net earnings by place of residence",260758,226933,167265,148597,130458,165223,222246,216635,240635,243078,251977,267888,335454,415426,503002,498904,506548,569119,668993,758524,668457,833916,931387,930487,955655,934453,1016668,1068071,1098163,1115407,1068049,1112509,1108228,1336390,1314914,1323029,1419905,1520140,1514396,1588317,1750179,1912270,2023019,2385284,2758664,2915658,3136188,3330561,3552955,4243337,4443819,4709476,5188136,5242663,5479153,5687420,5658666,5964634,6204349,6336702,6994527,7315369,7957651,8515839,9376531,9501071,9813370,10277993,10655788,11574270,12217575,12889234,13546419,14055037,14903428,16027516,17087215,18032525,19112615,19873029,19217242,19993741,21561408,22861186,23081625,23787906,24885702
"30000","Montana","7","SA4","46","...","  Plus: Dividends, interest, and rent 7/",44700,37954,30420,23445,22489,24835,28718,34393,33661,30529,31729,35168,36400,42829,44283,46106,50194,64562,76192,91844,105189,106788,113080,122330,123542,135432,149784,157326,175808,198579,212986,225775,224480,241112,250730,273812,298359,323811,342280,343406,393972,455155,488500,539867,629285,735455,840099,914501,1039367,1188004,1355909,1605802,1963151,2227040,2343112,2572775,2672309,2660485,2628837,2685006,2964586,3081325,3158585,3269458,3387571,3582306,3946776,4151110,4448353,4750691,4714993,5044889,5230088,5204337,5647654,5931997,6167331,7044491,7835899,8245734,7404512,7358708,8315802,9245520,9004933,9359740,9751595
"30000","Montana","7","SA4","47","...","  Plus: Personal current transfer receipts",4779,5065,11034,8507,8837,8826,10230,13930,10233,10536,10660,12600,12377,11303,10519,12951,21372,39756,39458,37668,41291,53946,47669,63009,55383,57752,64055,68095,82658,99621,107486,108129,117177,119023,121401,126144,134236,142715,168906,191067,209541,241148,280408,309860,359856,422785,514202,569949,614705,674545,759839,894895,1034427,1157603,1268372,1353040,1430519,1527675,1600835,1692892,1856013,2032524,2139951,2320839,2492860,2588515,2773649,2879862,2940265,3052154,3030663,3389461,3672050,3802254,3968939,4247842,4535688,4917518,5247440,5970138,6466635,7057577,6995220,7197095,7375165,7695879,8009303
"30000","Montana","7","SA4","50","...","  Wages and salaries",202493,178526,145502,112740,106416,133106,152425,175946,186314,174760,178659,183068,200345,237960,276910,285708,300432,324017,377653,430025,459790,480370,547319,597680,613771,619420,670618,732583,745876,737993,770314,805541,835602,893925,932151,964218,1025310,1087018,1120794,1176406,1259884,1360438,1473954,1640804,1838252,2063928,2267604,2520607,2808049,3210793,3583651,3857771,4217962,4337577,4502426,4685203,4737732,4683894,4793999,5074530,5320222,5667646,6035514,6451963,6895828,7287082,7618148,8044238,8439543,8912587,9298852,9890097,10389840,10866692,11397884,12088634,12958920,13980604,15050340,15583735,15269672,15523646,16189535,17121727,17620075,18365439,19296399
"30000","Montana","7","SA4","60","...","  Supplements to wages and salaries",5174,5239,5001,4466,4221,4584,4974,5450,9391,10074,10377,10584,11379,14662,17284,16997,20488,28613,26767,28377,34046,35348,42026,47638,48522,51099,57128,64449,70256,72103,78570,88615,97234,99896,109155,115327,122381,139153,146345,152238,168462,189469,220380,256605,294314,341928,390907,440660,504169,576306,649409,708902,794127,844905,921106,987843,1040886,1062240,1108479,1181260,1292805,1413960,1533053,1739459,1902934,2007902,2032782,2022214,2026313,2130676,2219027,2420903,2532093,2759799,2959228,3168565,3419958,3667872,3888937,4022185,3954114,4222226,4526904,4620055,4612380,4690201,4892564
"30000","Montana","7","SA4","61","...","    Employer contributions for employee pension and insurance funds 8/",5136,5206,4978,4429,4202,4565,4951,5441,5521,5632,5738,5784,6019,8546,10902,10518,12212,13070,14252,16712,20559,22750,27502,31811,33934,34770,38805,44467,48220,47941,50802,55002,61760,65389,70659,76180,81465,87526,92290,94071,101993,117855,139664,160928,172048,198587,235603,257801,295566,331707,367908,401819,437100,473806,525756,553615,601238,617675,652833,676731,757605,810199,873895,1025065,1092910,1155293,1195722,1214966,1229879,1307222,1377016,1520754,1586969,1744990,1884898,2034375,2187901,2333948,2453377,2563565,2531888,2773301,2987117,3038644,2984344,3002607,3134191
"30000","Montana","7","SA4","62","...","    Employer contributions for government social insurance",38,33,23,37,19,19,23,9,3870,4442,4639,4800,5360,6116,6382,6479,8276,15543,12515,11665,13487,12598,14524,15827,14588,16329,18323,19982,22036,24162,27768,33613,35474,34507,38496,39147,40916,51627,54055,58167,66469,71614,80716,95677,122266,143341,155304,182859,208603,244599,281501,307083,357027,371099,395350,434228,439648,444565,455646,504529,535200,603761,659158,714394,810024,852609,837060,807248,796434,823454,842011,900149,945124,1014809,1074330,1134190,1232057,1333924,1435560,1458620,1422226,1448925,1539787,1581411,1628036,1687594,1758374
"30000","Montana","7","SA4","70","...","  Proprietors' income 9/",53483,43550,17125,31752,20127,27838,65143,35543,50502,64283,69359,80942,131183,171406,218732,206946,198554,236955,283174,318590,195209,339648,367310,312906,320232,294580,323276,310064,325175,349046,269651,280562,237921,406608,345942,318123,348384,393203,356010,375251,449360,499939,480322,665544,852825,771227,758742,690029,605408,885757,701305,671344,783686,706672,745958,766792,666411,1025410,1132539,1008675,1381085,1356562,1619912,1649927,2038502,1747625,1717739,1762347,1761378,2155039,2370151,2343936,2499006,2420701,2654978,3000220,3142758,3019315,2993828,3164643,2835595,3131228,3533045,3833691,3983441,3989828,4113854
"30000","Montana","7","SA4","71","...","    Farm proprietors' income",22758,18858,-2424,19938,10042,10464,43723,8987,22083,37945,39121,47123,90812,121960,163579,144911,133000,159657,206365,222740,93297,229740,246588,188736,194052,165551,184884,166066,177611,200735,112056,125854,76131,239181,173105,130433,150197,179586,137501,150668,190718,238799,192388,337577,494186,368037,303835,132084,-18106,185289,-8840,-10779,97022,39406,5771,-69601,-191952,144499,229746,16361,323430,288936,451441,392629,664782,254864,197084,179239,93243,156624,246926,104355,192478,24255,198071,387723,406618,-17413,206727,301573,136823,346888,504839,472576,733253,521971,436596
"30000","Montana","7","SA4","72","...","    Nonfarm proprietors' income",30725,24692,19549,11814,10085,17374,21420,26556,28419,26338,30238,33819,40371,49446,55153,62035,65554,77298,76809,95850,101912,109908,120722,124170,126180,129029,138392,143998,147564,148311,157595,154708,161790,167427,172837,187690,198187,213617,218509,224583,258642,261140,287934,327967,358639,403190,454907,557945,623514,700468,710145,682123,686664,667266,740187,836393,858363,880911,902793,992314,1057655,1067626,1168471,1257298,1373720,1492761,1520655,1583108,1668135,1998415,2123225,2239581,2306528,2396446,2456907,2612497,2736140,3036728,2787101,2863070,2698772,2784340,3028206,3361115,3250188,3467857,3677258
"30000","Montana","7","SA4","7010","...","Total employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",297954,301051,307216,319267,332623,343949,344226,359122,371699,390065,396111,392881,394759,390753,398497,407961,406393,402177,405938,415921,423726,433400,443734,455725,470150,494287,503532,519262,525616,536822,542490,552934,558884,563977,570524,583879,598071,615458,634315,635036,618386,613635,620236,629425,637763,643412,"(NA)"
"30000","Montana","7","SA4","7020","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",226563,230207,235835,245902,257092,267103,266973,277104,286293,302693,309962,306230,306642,299427,302085,306299,302886,298523,300355,307913,316572,324318,330377,342234,352850,363756,374359,383584,386521,395793,401836,409172,414009,417895,423491,434156,443479,456295,467323,468210,452084,447718,451920,460613,467097,470625,"(NA)"
"30000","Montana","7","SA4","7040","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",71391,70844,71381,73365,75531,76846,77253,82018,85406,87372,86149,86651,88117,91326,96412,101662,103507,103654,105583,108008,107154,109082,113357,113491,117300,130531,129173,135678,139095,141029,140654,143762,144875,146082,147033,149723,154592,159163,166992,166826,166302,165917,168316,168812,170666,172787,"(NA)"
"Note: See the included footnote file."
"SA4: Personal Income and Employment by Major Component"
"Last updated: March 24, 2016-- new estimates for 2015. In 2015 details may not add to totals because of rounding."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
