"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"37000","North Carolina","5","SA4","45","...","  Equals: Net earnings by place of residence",872620,766767,629414,474957,559971,705600,777034,834669,953132,863442,948943,1002132,1377428,1928693,2395152,2597221,2642274,2836367,2940023,3333911,3254805,3771092,4354675,4486093,4669908,4696848,5083858,5403950,5354219,5603883,5996842,6294728,6600792,7065761,7398720,8019851,8669904,9688482,10429113,11507795,12842399,13739283,14850980,16854804,19027067,20507255,21441792,23982596,26299660,29829828,32679488,35612116,39117010,40942604,44643359,50734439,54838558,59190072,64614769,70468231,75693139,79813506,82597075,90587966,96151070,102492055,108519235,115136513,123982157,134135529,143569250,154437009,159241015,160963265,165364713,176438653,186353560,199451922,208299859,212901901,208001140,215712624,221127932,238560744,232583807,245092696,257315885
"37000","North Carolina","5","SA4","46","...","  Plus: Dividends, interest, and rent 7/",137135,127561,112708,92976,81727,89608,91806,106127,112480,108795,120604,123477,138224,153228,172713,187429,210801,242472,268689,348659,364545,411736,447486,472554,494479,561991,616778,670692,710360,762243,817730,895010,967860,1063174,1135090,1241453,1339420,1442860,1533104,1633252,1864674,2189183,2375649,2630693,2992042,3480461,3855184,4170085,4697017,5351851,6026101,7424813,9178585,10505463,11512262,13369008,14645861,15779577,16498736,18477146,21010349,22267515,22614854,23827691,25335462,27334344,29706576,32583319,35419891,38349967,38742056,40823209,41116721,40143608,41429692,45753939,49786252,53161858,59439576,62054130,55760315,53749663,59957468,64225351,64058831,66458050,69043959
"37000","North Carolina","5","SA4","47","...","  Plus: Personal current transfer receipts",14024,14806,34394,23051,21624,20580,19741,41519,20328,28651,26755,28538,29044,29028,29408,41557,88460,184354,206864,197524,218605,284829,227297,220225,225883,254049,273907,293763,345957,400340,430373,456659,523937,552246,594782,623422,679237,738136,858830,981021,1107326,1337544,1569180,1756509,2038396,2533194,3522465,3798379,4007333,4314655,4932878,5897759,6798037,7567948,8154644,8614946,9236755,9827047,10220278,11076679,12367174,13673688,15724294,17409160,19134138,19908202,22304566,24215485,25418166,26424754,28061784,30026235,33502555,36248005,38139341,41118327,44562299,48568673,52263442,59409324,66440903,70555480,72376339,74031342,75388565,77961825,82004376
"37000","North Carolina","5","SA4","50","...","  Wages and salaries",567701,527793,451800,358220,379102,447332,482098,546991,605697,580769,645175,710972,929168,1259217,1679974,1772753,1802143,1797321,1981923,2196228,2202972,2537974,2895812,3099267,3294877,3325071,3615413,3901208,4002175,4126051,4569357,4814235,5040908,5476005,5828645,6335341,6982122,7864084,8535708,9589679,10678236,11519637,12464559,14093152,15789440,17246446,17839115,19912388,22029899,24822062,27792729,30477141,33506548,35063163,38275115,43015059,46804283,50532171,55240969,60009984,64000782,67739520,69749903,75555747,79854116,85335123,91097636,96687395,104481312,112582392,120556775,129043477,132002644,133676637,136871532,144842432,152427018,163347431,173900845,177799210,169692207,173667504,180149919,187170317,192715963,201552633,212113813
"37000","North Carolina","5","SA4","60","...","  Supplements to wages and salaries",6753,6771,6603,6197,6088,6808,7559,8228,21714,24471,28724,35378,72894,118257,134893,129632,148024,189012,155525,153689,170502,219181,268939,282700,301874,328041,349252,376107,416450,395802,458166,493362,522765,569688,633107,681006,781329,919001,1041545,1195953,1306681,1436182,1613824,1906541,2180442,2462792,2862605,3242445,3728733,4268717,4852777,5438353,6212270,6733490,7574814,8475781,9306676,10296282,11111501,12174595,13437112,14426993,15329368,17573260,18636107,19815525,20178797,20927944,22245196,23800473,25509652,27053967,28394261,29574369,31923356,34235476,36850668,38828299,40924506,42146037,42754920,43623256,43209576,45966473,45334241,49155318,51963719
"37000","North Carolina","5","SA4","61","...","    Employer contributions for employee pension and insurance funds 8/",6550,6594,6475,5992,5985,6704,7428,8175,8611,8829,10005,16140,50312,85367,99821,90189,88478,97039,90651,101733,116516,161606,201568,217494,235991,247258,262096,280767,304973,281091,315440,328125,355660,381268,410261,448332,531685,599486,679446,767878,852439,947097,1054933,1233042,1322796,1495343,1854689,2054053,2405831,2727116,3073066,3507288,3959208,4386544,4917446,5349438,5957518,6617199,7180031,7796818,8815328,9417741,10115983,11892362,12581255,13327399,13351084,13759522,14574813,15522069,16705645,17715098,18697269,19882940,21495545,23367686,25215163,26441581,27749190,28592491,29615323,30726485,29520656,31698400,30646811,33711095,35818853
"37000","North Carolina","5","SA4","62","...","    Employer contributions for government social insurance",203,177,128,205,103,104,131,53,13103,15642,18719,19238,22582,32890,35072,39443,59546,91973,64874,51956,53986,57575,67371,65206,65883,80783,87156,95340,111477,114711,142726,165237,167105,188420,222846,232674,249644,319515,362099,428075,454242,489085,558891,673499,857646,967449,1007916,1188392,1322902,1541601,1779711,1931065,2253062,2346946,2657368,3126343,3349158,3679083,3931470,4377777,4621784,5009252,5213385,5680898,6054852,6488126,6827713,7168422,7670383,8278404,8804007,9338869,9696992,9691429,10427811,10867790,11635505,12386718,13175316,13553546,13139597,12896771,13688920,14268073,14687430,15444223,16144866
"37000","North Carolina","5","SA4","70","...","  Proprietors' income 9/",299062,233052,171787,111365,175431,252137,288046,280084,343990,278619,298920,280801,406236,598265,647894,769172,786234,970341,895192,1063298,961093,1107789,1300442,1213170,1182840,1178371,1267067,1289323,1128160,1286482,1217111,1284040,1341540,1355896,1337696,1427066,1362578,1511766,1557140,1535816,1737334,1738166,1860949,2155546,2728294,2686484,2702709,3085833,3035169,3641291,3410806,3396175,3807907,3821169,4025392,5307207,5473102,5874136,6432099,7484677,8163081,8361165,8705123,9572674,10577086,11286711,12088819,13129615,13993453,15698088,16645505,18688775,19773930,19274204,19396035,21180924,22761300,24560121,22234111,22628926,24233340,27101187,24676292,33546100,26742261,28486196,28977592
"37000","North Carolina","5","SA4","71","...","    Farm proprietors' income",195334,145204,106656,72501,136947,188340,214726,187706,240905,180466,192813,160040,231662,378459,400312,506194,504001,631512,564866,599761,495893,580371,716900,603914,570817,565546,586065,567824,395968,547333,434253,518966,550180,530044,485780,511612,402400,482514,479399,391169,538083,530218,493553,623053,1009498,934844,895291,918327,617917,885637,484641,380215,793165,783947,367348,1024556,890951,894956,890347,1193285,1413805,1771445,2034396,1981975,2226811,2441366,2283103,2575001,2609503,1915443,1741923,2520663,2605675,902661,1054832,1803713,2624044,2014535,1530656,1582914,1695282,2042187,1631818,2381537,3101462,3629526,2728932
"37000","North Carolina","5","SA4","72","...","    Nonfarm proprietors' income",103728,87848,65131,38864,38484,63797,73320,92378,103085,98153,106107,120761,174574,219806,247582,262978,282233,338829,330326,463537,465200,527418,583542,609256,612023,612825,681002,721499,732192,739149,782858,765074,791360,825852,851916,915454,960178,1029252,1077741,1144647,1199251,1207948,1367396,1532493,1718796,1751640,1807418,2167506,2417252,2755654,2926165,3015960,3014742,3037222,3658044,4282651,4582151,4979180,5541752,6291392,6749276,6589720,6670727,7590699,8350275,8845345,9805716,10554614,11383950,13782645,14903582,16168112,17168255,18371543,18341203,19377211,20137256,22545586,20703455,21046012,22538058,25059000,23044474,31164563,23640799,24856670,26248660
"37000","North Carolina","5","SA4","7010","...","Total employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2457997,2468524,2490307,2602097,2719564,2743165,2647462,2753858,2850596,2945933,3045787,3052458,3072289,3041512,3128522,3292313,3392276,3493724,3610298,3750988,3838492,3902373,3865529,3963816,4086843,4201049,4354641,4458978,4602983,4707311,4804234,4892986,4856166,4842956,4854186,4971116,5099801,5259525,5446140,5431631,5236832,5185939,5300707,5361810,5449352,5551746,"(NA)"
"37000","North Carolina","5","SA4","7020","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2097402,2107638,2117896,2219494,2322056,2348075,2258175,2363804,2452014,2537171,2631100,2627601,2648706,2608754,2681304,2831971,2909988,2989846,3110013,3230575,3309731,3345077,3296299,3389160,3487627,3600868,3711523,3788942,3905578,3989487,4079016,4131229,4078767,4049563,4027563,4091702,4167339,4283089,4390807,4381424,4172938,4128548,4181050,4244301,4308412,4396031,"(NA)"
"37000","North Carolina","5","SA4","7040","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",360595,360886,372411,382603,397508,395090,389287,390054,398582,408762,414687,424857,423583,432758,447218,460342,482288,503878,500285,520413,528761,557296,569230,574656,599216,600181,643118,670036,697405,717824,725218,761757,777399,793393,826623,879414,932462,976436,1055333,1050207,1063894,1057391,1119657,1117509,1140940,1155715,"(NA)"
"Note: See the included footnote file."
"SA4: Personal Income and Employment by Major Component"
"Last updated: March 24, 2016-- new estimates for 2015. In 2015 details may not add to totals because of rounding."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
