"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"19000","Iowa","4","SA4","45","...","  Equals: Net earnings by place of residence",1170137,1021097,778738,572208,502329,543476,912273,793592,1116138,955907,986701,1050331,1286285,1771389,2120751,2017267,2156977,2579202,2550642,3516286,2839954,3343200,3612001,3824762,3629122,3914527,3667303,3892120,4351688,4375879,4408508,4495112,4730469,4931361,5244382,5472212,6117521,6699363,6761681,7129609,7914449,8301299,8548700,9659122,11743653,11741392,12915239,13580192,14972856,17550382,18415021,18546094,20398669,19630856,19643610,22565845,23429948,24430361,26384121,27292945,29850223,31435991,32036691,35061971,34795773,38940005,39731150,43861098,45733553,47960025,50006098,53523249,54968169,56205967,58505264,65111620,66950567,69750521,73852973,78716323,75684190,77055530,85116334,87779703,89242502,91732381,90452827
"19000","Iowa","4","SA4","46","...","  Plus: Dividends, interest, and rent 7/",207213,191991,156964,125201,100523,112266,114944,128945,132450,130404,151839,160199,172972,209559,225692,234712,273414,322296,341048,467384,477186,506585,536214,580332,596467,654126,649021,678370,701137,752879,824796,857336,922403,960739,1030754,1108990,1187861,1263155,1254762,1450647,1642496,1830551,1992596,2193119,2525136,2886597,3286286,3534916,4006724,4457835,5027339,6032717,7386206,8542641,8933145,9577669,9729301,9832666,9617622,9744352,10581143,11001157,11038980,11154514,11284233,11690014,12921181,13877086,14854214,15784387,15333307,16351452,16458599,16250756,15988688,16501465,16240655,17656235,19845675,20897485,19553327,19242590,21715276,23881334,23720234,24637961,25673756
"19000","Iowa","4","SA4","47","...","  Plus: Personal current transfer receipts",25995,25293,47077,30930,26260,24420,26896,58179,33404,37159,41110,42378,42544,40765,39969,50696,90132,152958,148700,139397,191847,187604,162161,169732,179676,193530,219203,242216,288338,330896,362023,384644,423721,443979,463865,478743,521814,566021,674789,782406,855522,992040,1126665,1215939,1404254,1626214,2016950,2218975,2345021,2583830,2895150,3412174,3882304,4426006,4743123,4858774,5156096,5351327,5465565,5713679,6101237,6630311,7127035,7698132,8057961,8375510,8823854,9268474,9530364,9769243,10133010,10852468,11745680,12926889,12877269,13341711,14248308,15719275,16715852,19062259,20385643,21708012,22073356,22014180,22279468,23254173,24374232
"19000","Iowa","4","SA4","50","...","  Wages and salaries",664982,629139,549948,429064,382700,433468,471686,523221,558427,552091,573763,598936,693704,811004,995464,1084775,1151802,1205220,1399659,1593827,1623844,1739980,1976995,2082457,2167475,2167479,2323379,2465892,2570488,2619589,2880150,2979992,3054475,3194925,3376308,3592621,3849420,4305929,4617027,5012767,5426127,5810313,6190952,6665111,7506549,8492277,9205332,10317832,11500140,12744003,14225917,15152533,16054582,16032159,16454974,17519579,18023689,18534206,19860378,21474043,22884506,24392378,25416669,26992530,28214788,30046150,31725736,33381038,35497938,38197432,40182058,41958028,42987825,43747887,45217567,47894120,50009201,52642497,55506496,57456064,56106972,57257622,59438594,62195718,64004001,67195823,69745244
"19000","Iowa","4","SA4","60","...","  Supplements to wages and salaries",8994,8856,8258,7290,7289,7904,8286,9098,18544,20216,23288,23868,28391,36184,50514,59129,70694,78279,78093,79275,90753,99168,113556,125321,132418,142010,157096,175027,199293,205357,234074,249991,262959,280169,306004,331516,357668,431423,477601,530510,620322,677813,764400,881913,1023391,1190756,1379642,1583724,1848082,2095613,2400327,2596586,2843343,2922521,3127803,3361222,3522307,3760184,4041800,4387657,4835901,5283698,5649375,6307097,6701241,7164693,7244816,7412313,7656840,8373074,8782876,9604214,10104743,10413358,10978126,11823885,12570341,13086087,13747816,14465790,14795336,14861013,14966582,15901616,15934733,16884241,17504937
"19000","Iowa","4","SA4","61","...","    Employer contributions for employee pension and insurance funds 8/",8832,8715,8157,7130,7209,7825,8187,9059,9097,9095,9483,10433,12118,19472,31412,35300,41408,40872,44200,49816,55954,65412,82749,94269,100465,105484,115656,128362,143463,144682,158964,165942,178518,187907,199013,219409,241025,270683,297045,327362,362658,407824,464721,531385,562553,649853,805904,908368,1085031,1211394,1379847,1534913,1651004,1729634,1874852,1947016,2093979,2271022,2483779,2667877,3039181,3334519,3607240,4126681,4387087,4670887,4646408,4718406,4819541,5336942,5614057,6313947,6763531,7017527,7402836,8091764,8673810,8994114,9473924,9994136,10399869,10239358,10063199,10882875,10837421,11692106,12192812
"19000","Iowa","4","SA4","62","...","    Employer contributions for government social insurance",162,141,101,160,80,79,99,39,9447,11121,13805,13435,16273,16712,19102,23829,29286,37407,33893,29459,34799,33756,30807,31052,31953,36526,41440,46665,55830,60675,75110,84049,84441,92262,106991,112107,116643,160740,180556,203148,257664,269989,299679,350528,460838,540903,573738,675356,763051,884219,1020480,1061673,1192339,1192887,1252951,1414206,1428328,1489162,1558021,1719780,1796720,1949179,2042135,2180416,2314154,2493806,2598408,2693907,2837299,3036132,3168819,3290267,3341212,3395831,3575290,3732121,3896531,4091973,4273892,4471654,4395467,4621655,4903383,5018741,5097312,5192135,5312125
"19000","Iowa","4","SA4","70","...","  Proprietors' income 9/",497114,384014,221374,136711,113046,102815,433001,261981,553360,399172,408118,446140,586310,947819,1104033,909721,977420,1347040,1123294,1872306,1156921,1539482,1555277,1653175,1365000,1650730,1241714,1323705,1673010,1656876,1428910,1416078,1563770,1618428,1751332,1747712,2120509,2259584,2025801,1980385,2321701,2283538,2122656,2727308,4045693,3058965,3389844,2900701,3009684,4308968,3662716,2754127,3689238,2820518,2274051,4127406,4415475,4828031,5387462,4646959,5573513,5519656,4882511,5880005,4251515,6448172,5676581,7920382,7882183,6982992,6802133,7884380,7917412,8371626,9026133,12163417,11550969,11531610,12438067,15188403,13046549,13492250,18539559,17874290,18866997,17801673,13597348
"19000","Iowa","4","SA4","71","...","    Farm proprietors' income",329031,235722,106656,72501,54780,13602,324515,133791,417570,264684,260810,285402,378073,700781,812814,603461,647002,956928,747570,1437815,722025,1063900,1032022,1115881,819681,1087671,614709,662095,962465,944199,671831,660057,777644,794314,911265,834046,1158120,1245476,986611,926867,1142343,1108803,895276,1369937,2580571,1549514,1778370,973031,950086,2176150,1285106,417608,1343352,503414,-285666,1181212,1477541,1877182,2215298,1383169,2125414,2197410,1495011,2406024,569934,2555691,1515676,3439829,3086566,1796673,1248369,2108863,1881041,1772371,1856394,4261675,3400194,2424427,3145160,4301121,2763176,3224834,7016491,6018834,8203333,6524852,1777118
"19000","Iowa","4","SA4","72","...","    Nonfarm proprietors' income",168083,148292,114718,64210,58266,89213,108486,128190,135790,134488,147308,160738,208237,247038,291219,306260,330418,390112,375724,434491,434896,475582,523255,537294,545319,563059,627005,661610,710545,712677,757079,756021,786126,824114,840067,913666,962389,1014108,1039190,1053518,1179358,1174735,1227380,1357371,1465122,1509451,1611474,1927670,2059598,2132818,2377610,2336519,2345886,2317104,2559717,2946194,2937934,2950849,3172164,3263790,3448099,3322246,3387500,3473981,3681581,3892481,4160905,4480553,4795617,5186319,5553764,5775517,6036371,6599255,7169739,7901742,8150775,9107183,9292907,10887282,10283373,10267416,11523068,11855456,10663664,11276821,11820230
"19000","Iowa","4","SA4","7010","...","Total employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1289307,1294601,1297368,1316204,1374443,1406738,1406934,1454869,1487748,1512816,1553843,1536822,1507346,1470793,1474129,1499477,1495071,1493527,1514302,1556965,1600251,1634995,1654110,1669175,1691565,1724805,1784926,1815405,1841110,1877088,1893264,1913422,1899024,1877952,1872263,1901176,1934813,1963484,1990673,1995784,1959105,1945117,1970978,1987528,2012174,2031620,"(NA)"
"19000","Iowa","4","SA4","7020","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",967773,974766,982447,990738,1041909,1076521,1088398,1129336,1167877,1199326,1229766,1195816,1166632,1122664,1118161,1145116,1142377,1143594,1175030,1225381,1269469,1293382,1302833,1318972,1339229,1378169,1418122,1444360,1466653,1500525,1521119,1534288,1522064,1508207,1501099,1523691,1547859,1571356,1583442,1590653,1547457,1537132,1553036,1571483,1593246,1609473,"(NA)"
"19000","Iowa","4","SA4","7040","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",321534,319835,314921,325466,332534,330217,318536,325533,319871,313490,324077,341006,340714,348129,355968,354361,352694,349933,339272,331584,330782,341613,351277,350203,352336,346636,366804,371045,374457,376563,372145,379134,376960,369745,371164,377485,386954,392128,407231,405131,411648,407985,417942,416045,418928,422147,"(NA)"
"Note: See the included footnote file."
"SA4: Personal Income and Employment by Major Component"
"Last updated: March 24, 2016-- new estimates for 2015. In 2015 details may not add to totals because of rounding."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
